instant,g1,g2,g3,g4,g5,l1,l2,l3,l4,l5
2020-04-19T23:00:00Z,NTPC.NS,TECHM.NS,HDFCLIFE.NS,RELIANCE.NS,TCS.NS,HINDALCO.NS,GRASIM.NS,ITC.NS,ICICIBANK.NS,INDUSINDBK.NS
2019-10-08T23:00:00Z,INDUSINDBK.NS,BHARTIARTL.NS,ICICIBANK.NS,ULTRACEMCO.NS,CIPLA.NS,HEROMOTOCO.NS,TITAN.NS,ITC.NS,TCS.NS,ONGC.NS
2015-07-09T23:00:00Z,GRASIM.NS,LT.NS,RELIANCE.NS,ICICIBANK.NS,CIPLA.NS,BHARTIARTL.NS,TCS.NS,BAJAJ-AUTO.NS,ONGC.NS,HEROMOTOCO.NS
2019-12-13T00:00:00Z,HINDALCO.NS,COALINDIA.NS,MARUTI.NS,INDUSINDBK.NS,TCS.NS,BHARTIARTL.NS,KOTAKBANK.NS,BAJAJ-AUTO.NS,BRITANNIA.NS,TITAN.NS
2018-05-23T23:00:00Z,BHARTIARTL.NS,TCS.NS,TECHM.NS,ICICIBANK.NS,HINDALCO.NS,ONGC.NS,GRASIM.NS,BAJAJ-AUTO.NS,ULTRACEMCO.NS,MARUTI.NS
2017-08-07T23:00:00Z,HINDALCO.NS,TATASTEEL.NS,CIPLA.NS,BAJAJ-AUTO.NS,ULTRACEMCO.NS,TATACONSUM.NS,COALINDIA.NS,ITC.NS,TECHM.NS,SHREECEM.NS
2018-02-08T00:00:00Z,CIPLA.NS,GRASIM.NS,TITAN.NS,ULTRACEMCO.NS,HDFCLIFE.NS,NTPC.NS,ONGC.NS,ITC.NS,HINDALCO.NS,NESTLEIND.NS
2021-01-12T00:00:00Z,COALINDIA.NS,BHARTIARTL.NS,RELIANCE.NS,WIPRO.NS,ITC.NS,TITAN.NS,NESTLEIND.NS,KOTAKBANK.NS,CIPLA.NS,TECHM.NS
2015-06-07T23:00:00Z,BAJAJ-AUTO.NS,BAJFINANCE.NS,ULTRACEMCO.NS,TCS.NS,ITC.NS,NESTLEIND.NS,TITAN.NS,TATASTEEL.NS,INDUSINDBK.NS,TATACONSUM.NS
2019-03-11T00:00:00Z,BHARTIARTL.NS,TATACONSUM.NS,COALINDIA.NS,RELIANCE.NS,HINDALCO.NS,NTPC.NS,TECHM.NS,TCS.NS,HDFCLIFE.NS,INDUSINDBK.NS
2018-05-13T23:00:00Z,HDFCLIFE.NS,NTPC.NS,INDUSINDBK.NS,ULTRACEMCO.NS,CIPLA.NS,TATACONSUM.NS,TITAN.NS,BHARTIARTL.NS,TCS.NS,MARUTI.NS
2017-11-15T00:00:00Z,TECHM.NS,TATACONSUM.NS,KOTAKBANK.NS,NESTLEIND.NS,SHREECEM.NS,HINDALCO.NS,INDUSINDBK.NS,ONGC.NS,BAJFINANCE.NS,GRASIM.NS
2020-10-06T23:00:00Z,TITAN.NS,BAJAJ-AUTO.NS,HEROMOTOCO.NS,MARUTI.NS,RELIANCE.NS,BAJFINANCE.NS,HINDALCO.NS,COALINDIA.NS,TATASTEEL.NS,NTPC.NS
2021-04-18T23:00:00Z,BRITANNIA.NS,CIPLA.NS,WIPRO.NS,TATASTEEL.NS,NESTLEIND.NS,ONGC.NS,HEROMOTOCO.NS,BAJAJFINSV.NS,KOTAKBANK.NS,INDUSINDBK.NS
2016-07-07T23:00:00Z,HEROMOTOCO.NS,INDUSINDBK.NS,BAJFINANCE.NS,CIPLA.NS,SHREECEM.NS,BHARTIARTL.NS,NESTLEIND.NS,ONGC.NS,LT.NS,TATACONSUM.NS
2020-06-11T23:00:00Z,SHREECEM.NS,BAJFINANCE.NS,HEROMOTOCO.NS,RELIANCE.NS,TITAN.NS,ONGC.NS,TECHM.NS,WIPRO.NS,COALINDIA.NS,KOTAKBANK.NS
2015-08-31T23:00:00Z,SHREECEM.NS,BAJAJ-AUTO.NS,NESTLEIND.NS,BRITANNIA.NS,TECHM.NS,KOTAKBANK.NS,HINDALCO.NS,TATASTEEL.NS,TATACONSUM.NS,COALINDIA.NS
2018-08-06T23:00:00Z,TATASTEEL.NS,TITAN.NS,GRASIM.NS,BAJFINANCE.NS,MARUTI.NS,COALINDIA.NS,BRITANNIA.NS,HDFCLIFE.NS,CIPLA.NS,TECHM.NS
2020-10-29T00:00:00Z,ULTRACEMCO.NS,TECHM.NS,SHREECEM.NS,KOTAKBANK.NS,ICICIBANK.NS,LT.NS,TITAN.NS,ONGC.NS,NTPC.NS,HEROMOTOCO.NS
2017-02-09T00:00:00Z,TECHM.NS,TCS.NS,HEROMOTOCO.NS,WIPRO.NS,ITC.NS,HINDALCO.NS,CIPLA.NS,BAJAJFINSV.NS,TATASTEEL.NS,NTPC.NS
2017-04-12T23:00:00Z,BAJAJFINSV.NS,TITAN.NS,RELIANCE.NS,ICICIBANK.NS,BAJFINANCE.NS,HINDALCO.NS,BHARTIARTL.NS,TATASTEEL.NS,TCS.NS,GRASIM.NS
2020-01-16T00:00:00Z,NESTLEIND.NS,KOTAKBANK.NS,BHARTIARTL.NS,BRITANNIA.NS,RELIANCE.NS,NTPC.NS,HINDALCO.NS,SHREECEM.NS,TATACONSUM.NS,HEROMOTOCO.NS
2016-06-05T23:00:00Z,NESTLEIND.NS,SHREECEM.NS,HINDALCO.NS,ULTRACEMCO.NS,BAJAJFINSV.NS,BHARTIARTL.NS,TECHM.NS,MARUTI.NS,BAJFINANCE.NS,WIPRO.NS
2018-03-12T00:00:00Z,BHARTIARTL.NS,ITC.NS,NTPC.NS,HINDALCO.NS,HEROMOTOCO.NS,COALINDIA.NS,NESTLEIND.NS,TECHM.NS,GRASIM.NS,BRITANNIA.NS
2019-05-12T23:00:00Z,TITAN.NS,TECHM.NS,TATACONSUM.NS,NESTLEIND.NS,COALINDIA.NS,INDUSINDBK.NS,TATASTEEL.NS,ITC.NS,LT.NS,NTPC.NS
2021-02-15T00:00:00Z,ICICIBANK.NS,BAJFINANCE.NS,INDUSINDBK.NS,TATACONSUM.NS,BAJAJFINSV.NS,HDFCLIFE.NS,TCS.NS,HEROMOTOCO.NS,TATASTEEL.NS,TECHM.NS
2016-11-16T00:00:00Z,BAJFINANCE.NS,TATACONSUM.NS,BAJAJFINSV.NS,TCS.NS,MARUTI.NS,HINDALCO.NS,ITC.NS,TITAN.NS,CIPLA.NS,KOTAKBANK.NS
2017-07-06T23:00:00Z,TATACONSUM.NS,RELIANCE.NS,SHREECEM.NS,BHARTIARTL.NS,TECHM.NS,GRASIM.NS,ICICIBANK.NS,ONGC.NS,HEROMOTOCO.NS,BRITANNIA.NS
2016-08-29T23:00:00Z,GRASIM.NS,BAJAJ-AUTO.NS,TECHM.NS,ULTRACEMCO.NS,MARUTI.NS,BHARTIARTL.NS,NESTLEIND.NS,COALINDIA.NS,BAJFINANCE.NS,INDUSINDBK.NS
2019-08-05T23:00:00Z,HDFCLIFE.NS,TATACONSUM.NS,BAJFINANCE.NS,TECHM.NS,BHARTIARTL.NS,CIPLA.NS,TCS.NS,RELIANCE.NS,WIPRO.NS,BRITANNIA.NS
2015-05-06T23:00:00Z,TCS.NS,BAJAJ-AUTO.NS,COALINDIA.NS,ITC.NS,HEROMOTOCO.NS,BAJAJFINSV.NS,TITAN.NS,KOTAKBANK.NS,HINDALCO.NS,MARUTI.NS
2019-10-31T00:00:00Z,TATACONSUM.NS,GRASIM.NS,WIPRO.NS,BHARTIARTL.NS,INDUSINDBK.NS,TECHM.NS,TATASTEEL.NS,ICICIBANK.NS,SHREECEM.NS,RELIANCE.NS
2016-02-11T00:00:00Z,CIPLA.NS,SHREECEM.NS,BHARTIARTL.NS,GRASIM.NS,NESTLEIND.NS,TATACONSUM.NS,KOTAKBANK.NS,BAJAJFINSV.NS,ONGC.NS,HINDALCO.NS
2018-04-11T23:00:00Z,TCS.NS,TECHM.NS,NESTLEIND.NS,ICICIBANK.NS,KOTAKBANK.NS,TATASTEEL.NS,ULTRACEMCO.NS,BHARTIARTL.NS,ITC.NS,MARUTI.NS
2019-01-17T00:00:00Z,TCS.NS,KOTAKBANK.NS,NESTLEIND.NS,BRITANNIA.NS,HDFCLIFE.NS,BAJAJFINSV.NS,BAJFINANCE.NS,HINDALCO.NS,ULTRACEMCO.NS,NTPC.NS
2017-06-04T23:00:00Z,TITAN.NS,SHREECEM.NS,BAJAJ-AUTO.NS,TCS.NS,BRITANNIA.NS,COALINDIA.NS,ULTRACEMCO.NS,INDUSINDBK.NS,GRASIM.NS,HEROMOTOCO.NS
2020-05-10T23:00:00Z,HEROMOTOCO.NS,MARUTI.NS,BAJAJ-AUTO.NS,GRASIM.NS,HINDALCO.NS,ICICIBANK.NS,KOTAKBANK.NS,INDUSINDBK.NS,NESTLEIND.NS,TECHM.NS
2020-02-17T00:00:00Z,TITAN.NS,NESTLEIND.NS,TCS.NS,KOTAKBANK.NS,TATASTEEL.NS,TATACONSUM.NS,COALINDIA.NS,CIPLA.NS,ONGC.NS,BAJAJ-AUTO.NS
2015-07-30T23:00:00Z,COALINDIA.NS,HEROMOTOCO.NS,ICICIBANK.NS,SHREECEM.NS,ITC.NS,TITAN.NS,KOTAKBANK.NS,NTPC.NS,TATASTEEL.NS,ULTRACEMCO.NS
2015-11-18T00:00:00Z,BAJFINANCE.NS,COALINDIA.NS,TITAN.NS,NTPC.NS,BAJAJFINSV.NS,HINDALCO.NS,TATASTEEL.NS,TATACONSUM.NS,ICICIBANK.NS,MARUTI.NS
2018-07-05T23:00:00Z,HEROMOTOCO.NS,GRASIM.NS,BAJAJ-AUTO.NS,TCS.NS,HDFCLIFE.NS,CIPLA.NS,TATACONSUM.NS,TECHM.NS,SHREECEM.NS,NTPC.NS
2015-10-15T23:00:00Z,NESTLEIND.NS,LT.NS,MARUTI.NS,BRITANNIA.NS,ONGC.NS,TATASTEEL.NS,COALINDIA.NS,TATACONSUM.NS,BHARTIARTL.NS,ITC.NS
2021-03-19T00:00:00Z,NTPC.NS,TATASTEEL.NS,RELIANCE.NS,ULTRACEMCO.NS,ITC.NS,LT.NS,TECHM.NS,COALINDIA.NS,BAJAJ-AUTO.NS,TITAN.NS
2017-08-28T23:00:00Z,TECHM.NS,WIPRO.NS,HEROMOTOCO.NS,BRITANNIA.NS,ICICIBANK.NS,BAJFINANCE.NS,NTPC.NS,HINDALCO.NS,BAJAJFINSV.NS,COALINDIA.NS
2020-08-03T23:00:00Z,RELIANCE.NS,TATACONSUM.NS,MARUTI.NS,HEROMOTOCO.NS,ICICIBANK.NS,TECHM.NS,INDUSINDBK.NS,GRASIM.NS,ULTRACEMCO.NS,SHREECEM.NS
2016-05-04T23:00:00Z,BAJFINANCE.NS,TECHM.NS,LT.NS,CIPLA.NS,ITC.NS,ULTRACEMCO.NS,BHARTIARTL.NS,HINDALCO.NS,GRASIM.NS,TATACONSUM.NS
2018-11-01T00:00:00Z,HINDALCO.NS,ULTRACEMCO.NS,INDUSINDBK.NS,LT.NS,BAJFINANCE.NS,TECHM.NS,CIPLA.NS,COALINDIA.NS,NESTLEIND.NS,NTPC.NS
2015-02-12T00:00:00Z,BAJAJFINSV.NS,CIPLA.NS,MARUTI.NS,TECHM.NS,LT.NS,BHARTIARTL.NS,COALINDIA.NS,NESTLEIND.NS,BAJAJ-AUTO.NS,GRASIM.NS
2019-04-10T23:00:00Z,HDFCLIFE.NS,TATACONSUM.NS,BAJAJFINSV.NS,BHARTIARTL.NS,BAJAJ-AUTO.NS,TATASTEEL.NS,TECHM.NS,ICICIBANK.NS,TCS.NS,KOTAKBANK.NS
2018-01-18T00:00:00Z,ITC.NS,KOTAKBANK.NS,HDFCLIFE.NS,INDUSINDBK.NS,TCS.NS,HINDALCO.NS,ULTRACEMCO.NS,TATASTEEL.NS,SHREECEM.NS,COALINDIA.NS
2015-06-28T23:00:00Z,NESTLEIND.NS,BAJAJFINSV.NS,SHREECEM.NS,NTPC.NS,ITC.NS,TECHM.NS,HINDALCO.NS,TATACONSUM.NS,MARUTI.NS,BRITANNIA.NS
2018-06-03T23:00:00Z,HINDALCO.NS,RELIANCE.NS,TATASTEEL.NS,TCS.NS,ULTRACEMCO.NS,HDFCLIFE.NS,TATACONSUM.NS,BHARTIARTL.NS,BAJAJFINSV.NS,SHREECEM.NS
2019-12-02T00:00:00Z,BHARTIARTL.NS,GRASIM.NS,RELIANCE.NS,KOTAKBANK.NS,NESTLEIND.NS,BAJFINANCE.NS,ONGC.NS,TATACONSUM.NS,BAJAJFINSV.NS,TECHM.NS
2016-03-14T00:00:00Z,ICICIBANK.NS,TECHM.NS,SHREECEM.NS,BAJFINANCE.NS,COALINDIA.NS,TITAN.NS,NESTLEIND.NS,KOTAKBANK.NS,INDUSINDBK.NS,TCS.NS
2021-05-09T23:00:00Z,COALINDIA.NS,HINDALCO.NS,LT.NS,TATASTEEL.NS,NTPC.NS,SHREECEM.NS,BRITANNIA.NS,ULTRACEMCO.NS,HEROMOTOCO.NS,GRASIM.NS
2019-02-18T00:00:00Z,BRITANNIA.NS,ONGC.NS,NTPC.NS,INDUSINDBK.NS,TECHM.NS,TCS.NS,BAJAJFINSV.NS,HDFCLIFE.NS,SHREECEM.NS,COALINDIA.NS
2016-07-28T23:00:00Z,BRITANNIA.NS,BAJAJFINSV.NS,KOTAKBANK.NS,BAJAJ-AUTO.NS,TATASTEEL.NS,ICICIBANK.NS,BHARTIARTL.NS,WIPRO.NS,TITAN.NS,LT.NS
2019-07-04T23:00:00Z,INDUSINDBK.NS,KOTAKBANK.NS,ITC.NS,NESTLEIND.NS,BHARTIARTL.NS,NTPC.NS,WIPRO.NS,HINDALCO.NS,COALINDIA.NS,HEROMOTOCO.NS
2021-01-01T00:00:00Z,ITC.NS,TCS.NS,TATACONSUM.NS,BAJAJ-AUTO.NS,BHARTIARTL.NS,ICICIBANK.NS,HINDALCO.NS,TITAN.NS,BAJAJFINSV.NS,NTPC.NS
2016-10-13T23:00:00Z,NESTLEIND.NS,TATACONSUM.NS,LT.NS,RELIANCE.NS,BAJAJFINSV.NS,SHREECEM.NS,BAJAJ-AUTO.NS,COALINDIA.NS,TITAN.NS,TECHM.NS
2018-08-27T23:00:00Z,HINDALCO.NS,RELIANCE.NS,MARUTI.NS,TATASTEEL.NS,ULTRACEMCO.NS,CIPLA.NS,TATACONSUM.NS,INDUSINDBK.NS,BAJAJFINSV.NS,ONGC.NS
2020-03-20T00:00:00Z,ONGC.NS,ULTRACEMCO.NS,RELIANCE.NS,WIPRO.NS,TCS.NS,INDUSINDBK.NS,TITAN.NS,HDFCLIFE.NS,ICICIBANK.NS,LT.NS
2017-05-03T23:00:00Z,ICICIBANK.NS,GRASIM.NS,BAJFINANCE.NS,TITAN.NS,ITC.NS,HINDALCO.NS,INDUSINDBK.NS,KOTAKBANK.NS,ONGC.NS,CIPLA.NS
2017-11-02T00:00:00Z,GRASIM.NS,TITAN.NS,COALINDIA.NS,CIPLA.NS,ICICIBANK.NS,TECHM.NS,HEROMOTOCO.NS,HINDALCO.NS,ONGC.NS,ITC.NS
2020-04-08T23:00:00Z,MARUTI.NS,CIPLA.NS,TITAN.NS,BAJFINANCE.NS,HEROMOTOCO.NS,TECHM.NS,INDUSINDBK.NS,HDFCLIFE.NS,NESTLEIND.NS,LT.NS
2015-09-13T23:00:00Z,NTPC.NS,BAJAJFINSV.NS,TATASTEEL.NS,HINDALCO.NS,KOTAKBANK.NS,BAJAJ-AUTO.NS,ITC.NS,TCS.NS,MARUTI.NS,SHREECEM.NS
2019-03-12T00:00:00Z,BHARTIARTL.NS,INDUSINDBK.NS,ICICIBANK.NS,LT.NS,RELIANCE.NS,HDFCLIFE.NS,BAJFINANCE.NS,ONGC.NS,TECHM.NS,CIPLA.NS
2020-10-05T23:00:00Z,INDUSINDBK.NS,BAJFINANCE.NS,ULTRACEMCO.NS,ICICIBANK.NS,BAJAJFINSV.NS,BRITANNIA.NS,COALINDIA.NS,TATASTEEL.NS,HINDALCO.NS,WIPRO.NS
2016-07-06T23:00:00Z,SHREECEM.NS,HINDALCO.NS,CIPLA.NS,ITC.NS,KOTAKBANK.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,COALINDIA.NS,ONGC.NS
2020-01-03T00:00:00Z,TCS.NS,TECHM.NS,WIPRO.NS,COALINDIA.NS,ONGC.NS,NTPC.NS,HINDALCO.NS,BAJAJFINSV.NS,TATACONSUM.NS,BAJAJ-AUTO.NS
2021-01-25T00:00:00Z,GRASIM.NS,CIPLA.NS,HEROMOTOCO.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,RELIANCE.NS,INDUSINDBK.NS,ULTRACEMCO.NS,TATACONSUM.NS,SHREECEM.NS
2016-09-19T23:00:00Z,BAJAJFINSV.NS,ONGC.NS,HINDALCO.NS,TATASTEEL.NS,CIPLA.NS,HEROMOTOCO.NS,BAJAJ-AUTO.NS,INDUSINDBK.NS,BHARTIARTL.NS,TATACONSUM.NS
2018-08-05T23:00:00Z,ICICIBANK.NS,BHARTIARTL.NS,HINDALCO.NS,TATACONSUM.NS,NESTLEIND.NS,KOTAKBANK.NS,TITAN.NS,BRITANNIA.NS,INDUSINDBK.NS,ITC.NS
2019-08-28T23:00:00Z,NTPC.NS,COALINDIA.NS,ONGC.NS,NESTLEIND.NS,HINDALCO.NS,SHREECEM.NS,KOTAKBANK.NS,ICICIBANK.NS,TATACONSUM.NS,ITC.NS
2016-01-19T00:00:00Z,TATACONSUM.NS,LT.NS,BHARTIARTL.NS,RELIANCE.NS,BAJFINANCE.NS,BRITANNIA.NS,TECHM.NS,WIPRO.NS,MARUTI.NS,COALINDIA.NS
2017-02-10T00:00:00Z,GRASIM.NS,TCS.NS,TECHM.NS,TATASTEEL.NS,BAJAJFINSV.NS,ITC.NS,CIPLA.NS,ICICIBANK.NS,HINDALCO.NS,MARUTI.NS
2020-09-03T23:00:00Z,MARUTI.NS,BAJAJ-AUTO.NS,TCS.NS,BAJFINANCE.NS,ULTRACEMCO.NS,TATASTEEL.NS,NTPC.NS,BHARTIARTL.NS,ICICIBANK.NS,ITC.NS
2017-06-27T23:00:00Z,TECHM.NS,ULTRACEMCO.NS,TATASTEEL.NS,BAJAJFINSV.NS,BAJFINANCE.NS,RELIANCE.NS,TITAN.NS,ITC.NS,ONGC.NS,GRASIM.NS
2017-12-04T00:00:00Z,HINDALCO.NS,ONGC.NS,TATASTEEL.NS,LT.NS,WIPRO.NS,HDFCLIFE.NS,COALINDIA.NS,BAJFINANCE.NS,ULTRACEMCO.NS,TATACONSUM.NS
2018-12-27T00:00:00Z,TECHM.NS,ONGC.NS,RELIANCE.NS,NTPC.NS,NESTLEIND.NS,HEROMOTOCO.NS,TATASTEEL.NS,BHARTIARTL.NS,MARUTI.NS,SHREECEM.NS
2019-05-13T23:00:00Z,BHARTIARTL.NS,INDUSINDBK.NS,RELIANCE.NS,ULTRACEMCO.NS,LT.NS,TECHM.NS,HDFCLIFE.NS,TCS.NS,BAJFINANCE.NS,WIPRO.NS
2017-10-12T23:00:00Z,BHARTIARTL.NS,TATASTEEL.NS,KOTAKBANK.NS,ULTRACEMCO.NS,COALINDIA.NS,TATACONSUM.NS,WIPRO.NS,NTPC.NS,NESTLEIND.NS,LT.NS
2018-03-21T00:00:00Z,BHARTIARTL.NS,BAJFINANCE.NS,NTPC.NS,ULTRACEMCO.NS,LT.NS,SHREECEM.NS,TATASTEEL.NS,HEROMOTOCO.NS,HINDALCO.NS,TECHM.NS
2020-05-19T23:00:00Z,SHREECEM.NS,GRASIM.NS,LT.NS,CIPLA.NS,TATASTEEL.NS,INDUSINDBK.NS,HEROMOTOCO.NS,BHARTIARTL.NS,COALINDIA.NS,TCS.NS
2020-11-19T00:00:00Z,ITC.NS,NTPC.NS,TATASTEEL.NS,COALINDIA.NS,TITAN.NS,ICICIBANK.NS,ULTRACEMCO.NS,HDFCLIFE.NS,BAJFINANCE.NS,HINDALCO.NS
2020-02-04T00:00:00Z,TITAN.NS,SHREECEM.NS,BAJAJFINSV.NS,HINDALCO.NS,ITC.NS,BAJAJ-AUTO.NS,BRITANNIA.NS,TCS.NS,TATACONSUM.NS,LT.NS
2021-02-26T00:00:00Z,NESTLEIND.NS,NTPC.NS,MARUTI.NS,BRITANNIA.NS,TITAN.NS,ONGC.NS,HEROMOTOCO.NS,KOTAKBANK.NS,BAJAJFINSV.NS,GRASIM.NS
2015-11-05T00:00:00Z,COALINDIA.NS,NTPC.NS,HEROMOTOCO.NS,ITC.NS,BAJAJFINSV.NS,TATASTEEL.NS,SHREECEM.NS,KOTAKBANK.NS,TATACONSUM.NS,BHARTIARTL.NS
2015-08-12T23:00:00Z,CIPLA.NS,BRITANNIA.NS,COALINDIA.NS,NESTLEIND.NS,INDUSINDBK.NS,TATASTEEL.NS,HINDALCO.NS,BHARTIARTL.NS,BAJAJFINSV.NS,TATACONSUM.NS
2017-09-10T23:00:00Z,INDUSINDBK.NS,LT.NS,TECHM.NS,BAJAJFINSV.NS,MARUTI.NS,TCS.NS,ICICIBANK.NS,HEROMOTOCO.NS,BHARTIARTL.NS,KOTAKBANK.NS
2016-08-18T23:00:00Z,HINDALCO.NS,TATACONSUM.NS,ULTRACEMCO.NS,TATASTEEL.NS,TITAN.NS,COALINDIA.NS,TCS.NS,WIPRO.NS,KOTAKBANK.NS,INDUSINDBK.NS
2017-03-14T00:00:00Z,ICICIBANK.NS,LT.NS,ULTRACEMCO.NS,TITAN.NS,GRASIM.NS,BHARTIARTL.NS,COALINDIA.NS,NESTLEIND.NS,BAJAJ-AUTO.NS,ONGC.NS
2019-11-13T00:00:00Z,BRITANNIA.NS,TCS.NS,HDFCLIFE.NS,RELIANCE.NS,NESTLEIND.NS,GRASIM.NS,HINDALCO.NS,ICICIBANK.NS,ITC.NS,INDUSINDBK.NS
2018-07-04T23:00:00Z,ULTRACEMCO.NS,ITC.NS,SHREECEM.NS,COALINDIA.NS,BAJAJ-AUTO.NS,TITAN.NS,RELIANCE.NS,TATACONSUM.NS,HINDALCO.NS,TATASTEEL.NS
2015-04-27T23:00:00Z,ICICIBANK.NS,MARUTI.NS,TECHM.NS,SHREECEM.NS,BHARTIARTL.NS,ITC.NS,COALINDIA.NS,RELIANCE.NS,ONGC.NS,WIPRO.NS
2018-01-05T00:00:00Z,SHREECEM.NS,GRASIM.NS,BAJFINANCE.NS,BHARTIARTL.NS,INDUSINDBK.NS,HINDALCO.NS,WIPRO.NS,ICICIBANK.NS,ONGC.NS,CIPLA.NS
2019-01-28T00:00:00Z,HDFCLIFE.NS,COALINDIA.NS,TCS.NS,LT.NS,TATACONSUM.NS,BAJFINANCE.NS,BAJAJFINSV.NS,SHREECEM.NS,ULTRACEMCO.NS,ICICIBANK.NS
2018-09-17T23:00:00Z,ONGC.NS,WIPRO.NS,BRITANNIA.NS,NESTLEIND.NS,ITC.NS,SHREECEM.NS,BAJAJ-AUTO.NS,HINDALCO.NS,BHARTIARTL.NS,ICICIBANK.NS
2020-08-02T23:00:00Z,TITAN.NS,TATASTEEL.NS,TATACONSUM.NS,LT.NS,WIPRO.NS,KOTAKBANK.NS,INDUSINDBK.NS,HDFCLIFE.NS,ONGC.NS,BAJAJ-AUTO.NS
2016-05-03T23:00:00Z,NTPC.NS,KOTAKBANK.NS,INDUSINDBK.NS,HEROMOTOCO.NS,COALINDIA.NS,HINDALCO.NS,TATASTEEL.NS,ICICIBANK.NS,BAJAJFINSV.NS,ONGC.NS
2015-02-13T00:00:00Z,TCS.NS,NESTLEIND.NS,BRITANNIA.NS,ULTRACEMCO.NS,COALINDIA.NS,ONGC.NS,TECHM.NS,BAJAJ-AUTO.NS,TITAN.NS,TATASTEEL.NS
2019-04-11T23:00:00Z,ITC.NS,HDFCLIFE.NS,MARUTI.NS,NESTLEIND.NS,CIPLA.NS,BAJFINANCE.NS,BHARTIARTL.NS,LT.NS,HINDALCO.NS,TITAN.NS
2020-12-21T00:00:00Z,NESTLEIND.NS,TCS.NS,KOTAKBANK.NS,TATACONSUM.NS,CIPLA.NS,ONGC.NS,HINDALCO.NS,INDUSINDBK.NS,COALINDIA.NS,NTPC.NS
2019-06-25T23:00:00Z,TATACONSUM.NS,HINDALCO.NS,TATASTEEL.NS,GRASIM.NS,BAJFINANCE.NS,BRITANNIA.NS,INDUSINDBK.NS,BHARTIARTL.NS,TECHM.NS,TITAN.NS
2015-12-07T00:00:00Z,TECHM.NS,TATASTEEL.NS,GRASIM.NS,TATACONSUM.NS,WIPRO.NS,ITC.NS,BAJAJFINSV.NS,COALINDIA.NS,BRITANNIA.NS,ONGC.NS
2016-12-29T00:00:00Z,GRASIM.NS,BAJAJFINSV.NS,INDUSINDBK.NS,TITAN.NS,TECHM.NS,LT.NS,ICICIBANK.NS,KOTAKBANK.NS,ITC.NS,CIPLA.NS
2021-05-10T23:00:00Z,COALINDIA.NS,NTPC.NS,ONGC.NS,TATASTEEL.NS,ULTRACEMCO.NS,HINDALCO.NS,KOTAKBANK.NS,WIPRO.NS,TITAN.NS,TECHM.NS
2019-10-10T23:00:00Z,CIPLA.NS,ONGC.NS,TATASTEEL.NS,HINDALCO.NS,ULTRACEMCO.NS,TCS.NS,GRASIM.NS,RELIANCE.NS,NTPC.NS,INDUSINDBK.NS
2016-03-23T00:00:00Z,HINDALCO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,TATASTEEL.NS,BHARTIARTL.NS,RELIANCE.NS,TITAN.NS,TATACONSUM.NS,SHREECEM.NS,KOTAKBANK.NS
2018-11-22T00:00:00Z,HDFCLIFE.NS,NESTLEIND.NS,LT.NS,ONGC.NS,HEROMOTOCO.NS,GRASIM.NS,ULTRACEMCO.NS,HINDALCO.NS,WIPRO.NS,BAJAJFINSV.NS
2018-02-06T00:00:00Z,BAJFINANCE.NS,ICICIBANK.NS,TATASTEEL.NS,BHARTIARTL.NS,BAJAJFINSV.NS,TECHM.NS,TCS.NS,GRASIM.NS,CIPLA.NS,KOTAKBANK.NS
2019-03-01T00:00:00Z,HDFCLIFE.NS,INDUSINDBK.NS,COALINDIA.NS,GRASIM.NS,TATACONSUM.NS,BHARTIARTL.NS,NESTLEIND.NS,BAJAJ-AUTO.NS,CIPLA.NS,RELIANCE.NS
2017-08-09T23:00:00Z,TECHM.NS,BRITANNIA.NS,WIPRO.NS,KOTAKBANK.NS,LT.NS,TATACONSUM.NS,BAJFINANCE.NS,SHREECEM.NS,CIPLA.NS,ULTRACEMCO.NS
2016-07-17T23:00:00Z,BAJAJ-AUTO.NS,SHREECEM.NS,BAJAJFINSV.NS,BAJFINANCE.NS,COALINDIA.NS,ONGC.NS,BHARTIARTL.NS,TATACONSUM.NS,TATASTEEL.NS,CIPLA.NS
2016-10-24T23:00:00Z,BHARTIARTL.NS,ICICIBANK.NS,MARUTI.NS,ULTRACEMCO.NS,TECHM.NS,TATACONSUM.NS,TATASTEEL.NS,ONGC.NS,TCS.NS,TITAN.NS
2019-06-03T23:00:00Z,TATACONSUM.NS,NTPC.NS,COALINDIA.NS,WIPRO.NS,LT.NS,SHREECEM.NS,HEROMOTOCO.NS,TCS.NS,BAJAJ-AUTO.NS,INDUSINDBK.NS
2019-09-08T23:00:00Z,MARUTI.NS,LT.NS,KOTAKBANK.NS,BAJAJFINSV.NS,BHARTIARTL.NS,TECHM.NS,BAJAJ-AUTO.NS,TCS.NS,NTPC.NS,TATASTEEL.NS
2018-08-16T23:00:00Z,GRASIM.NS,SHREECEM.NS,TECHM.NS,TITAN.NS,TATASTEEL.NS,HEROMOTOCO.NS,ONGC.NS,MARUTI.NS,COALINDIA.NS,NTPC.NS
2015-06-09T23:00:00Z,WIPRO.NS,TECHM.NS,BAJAJ-AUTO.NS,RELIANCE.NS,LT.NS,SHREECEM.NS,BAJAJFINSV.NS,TATACONSUM.NS,BAJFINANCE.NS,ULTRACEMCO.NS
